,osm_id,name,type,width,geometry,Length,NAME_1
98,26248191,SelÃ¡,13649.803307997889,0,"LINESTRING (715654.0993450207 7333719.819943172, 715495.273570372 7333636.220699227, 715328.1197513741 7333662.012402124, 715110.6479054096 7333480.459901731, 714996.4584022604 7333280.840459482, 714777.9195189493 7333178.514119928, 714550.4265590088 7333091.107715731, 714479.2897611739 7332999.978116034, 714296.3066520295 7332736.655495763, 714318.8654082938 7332644.804113434, 714208.1828070305 7332457.110843392, 714001.4091380392 7332301.140136993, 713756.5521937807 7332235.869266733, 713456.1812684926 7332182.027740018, 713305.6151950449 7332108.312986348, 713135.0284852701 7332196.835252222, 712927.7889552048 7332150.058898526, 712839.6984640305 7331971.899847717, 712678.4329749051 7331936.403956101, 712425.7600435053 7331870.654995527, 712330.4450986187 7331684.167555715, 712271.035236674 7331539.349221396, 712162.7117011133 7331422.050393412, 712125.4146335587 7331294.482040167, 712099.9437235652 7331113.189767812, 711998.7780847811 7331004.218859747, 711842.3191869739 7331008.12155528, 711763.8568327667 7330908.663229379, 711590.4670091271 7330825.515734682, 711367.8278848135 7330879.103133863, 711218.8033393193 7330992.789039557, 711252.0978349509 7331174.651436766, 711103.9928228025 7331171.41042446, 710932.9130622552 7331057.285071178, 710781.6545727625 7330991.446836819, 710600.1735703099 7331016.95188668, 710426.1878667439 7330941.627813304, 710306.2679382148 7330768.940923758, 709973.4759354561 7330518.073266581, 709501.4527645246 7330459.756674033, 709284.5668004723 7330435.931680255, 709134.1403901386 7330463.83570215, 708952.0830253069 7330497.210012638, 708825.5356922178 7330519.084526504, 708758.4987914165 7330475.142704753, 708783.1713214664 7330352.163261918, 708767.8687157049 7330241.828432718, 708631.4882755416 7330184.991023339, 708454.1164535077 7330366.953821818, 708447.6243287171 7330561.463275859, 708456.0863928294 7330764.866612516, 708251.6912631718 7330890.214105365, 708129.7260168844 7330850.057105682, 708053.5772035592 7330930.256787851, 708118.1275296488 7331114.348173822, 707967.7540256894 7331142.291088055, 707893.1524081716 7330988.664921231, 707788.4271760476 7330926.394074677, 707579.1498550053 7331012.43635277, 707594.8673653564 7331224.123951681, 707632.172975756 7331460.764322774, 707529.9200987665 7331578.010058232, 707315.2076201865 7331632.459934527, 707215.5950848734 7331500.438528801, 707081.3509859184 7331521.811357985, 707008.2497907589 7331454.097438429, 706824.5888630761 7331510.85272797, 706501.055425153 7331666.556123438, 706463.2204364863 7331757.345309723, 706348.8969436432 7331826.975752151, 706217.7861237158 7332020.086149042, 706137.9057569311 7332045.447137458)",13649.803307997889,Vestfirðir
99,26248208,HraundalsÃ¡,10101.099090698443,0,"LINESTRING (711395.1738935644 7330826.545142171, 711345.1946783959 7330659.015295903, 711400.2215798671 7330444.695695785, 711383.6186269163 7330248.419662157, 711430.8835497133 7330033.498986522, 711525.5899051613 7329915.722122834, 711658.9042467074 7329699.384136108, 711813.4635124913 7329617.284706548, 711890.6836569412 7329420.161826032, 712093.2670734203 7329427.497820593, 712138.8581905094 7329235.798497396, 712259.4705855616 7329190.189728856, 712442.6194321566 7329039.992822523, 712520.9044793592 7329038.050574005, 712643.8597321735 7328961.407232411, 712797.5240763007 7328996.349023172, 713052.5955983454 7328929.624827981, 713205.885302166 7328761.605532986, 713405.4186948412 7328706.349871951, 713756.1310205803 7328615.643234934, 713813.039415976 7328690.190224844, 714028.7252811425 7328628.387316343, 714303.0738868989 7328617.87013639, 714548.5531689859 7328472.45924253, 714812.0818708369 7328398.705807515, 715072.5645862921 7328262.267459371, 715297.3784514273 7328287.12269409, 715451.5427225737 7328212.936360747, 715588.3975910323 7328160.852285909, 715792.2657466324 7328152.915614493, 716011.6850193073 7328146.188271599, 716329.1123414788 7328084.467745095, 716587.9963098273 7328072.97431396, 716712.8997514287 7327973.16365636, 716948.4769793153 7327959.922151454, 717069.7802714764 7327805.176659433, 717140.9844521934 7327896.537742013, 717237.8331545973 7327857.093871632, 717430.3927274507 7327895.272906267, 717631.3197480489 7327926.288359368, 717807.1097194002 7327877.291530291, 718365.0195021785 7327842.052696999, 718765.0733421124 7327927.537468651, 719108.31519718 7327938.38947217, 719363.0495937591 7327981.5023571, 719687.131992879 7328037.814053558)",10101.099090698443,Vestfirðir
100,26248236,HvannadalsÃ¡,7982.895123574499,0,"LINESTRING (712182.6251502266 7317210.482589792, 712362.4173728802 7317114.14036026, 712467.9959675197 7316855.521550236, 712440.9222646583 7316586.986017772, 712462.0821413356 7316408.266834864, 712541.3729329016 7316186.80901146, 712690.3501849563 7315978.387395937, 712874.5474242481 7315929.401212005, 712961.8180455505 7316022.161675678, 713135.8842813099 7316003.805178019, 713348.3975206967 7315996.162984584, 713493.5772931314 7315944.297436825, 713647.1549332312 7315885.228050495, 713810.2971191646 7315803.352813437, 713986.5224315536 7315651.887037389, 714053.8586341917 7315696.148966311, 714168.6255413394 7315736.133446423, 714263.086976527 7315837.327521874, 714353.2492064403 7315891.151823923, 714608.5151473255 7315941.716792869, 714909.8602928401 7315901.663046342, 715049.0352228686 7315825.889409975, 715084.3799730877 7315773.662692613, 715230.9424826577 7315808.237510117, 715362.0209204681 7315527.945736835, 715593.743749785 7315474.863877103, 715721.4728429639 7315343.328403668, 715793.3753704238 7315223.266496493, 715888.254907154 7315214.752223288, 716079.6611442806 7315072.346097211, 716188.2672692584 7314986.432932906, 716267.4178636146 7314874.758693961, 716371.3056184002 7314851.250035737, 716430.7033955477 7314792.986670425, 716507.9751742512 7314602.704494643, 716641.2285892403 7314502.961267808, 716712.0052763945 7314398.479118341, 716922.7905768775 7314312.486670806, 717090.2821821659 7314176.116673655, 717180.2668900328 7314026.005699506, 717422.9366084458 7313934.59792872, 717598.2891902336 7313798.829826001, 717854.7623095652 7313630.011385454, 717994.7333665791 7313546.494436387)",7982.895123574499,Vestfirðir
101,26248400,ÃsdalsÃ¡,7830.287644039975,0,"LINESTRING (743623.1108205628 7300226.571576986, 743583.9874682883 7300128.472660697, 743505.6052462038 7300027.045480167, 743476.447266207 7299811.305387044, 743329.7994683072 7299862.066954481, 743176.6365204895 7299896.489208017, 743110.3859081639 7300025.161746677, 743038.8366447174 7300216.553600122, 742983.1096431622 7300314.507263357, 742811.1659594859 7300197.293518234, 742679.6932719239 7300162.493864317, 742500.4504629325 7300131.546427689, 742450.6947307375 7300158.944720822, 742210.3098537656 7299727.947625879, 742118.066809697 7299696.473673819, 741894.2466438392 7299725.007667338, 741857.0398045093 7299603.392795758, 741744.5377452654 7299530.724621967, 741723.6903257984 7299402.586803575, 741670.0376209518 7299382.267557508, 741623.5825452997 7299370.468411218, 741635.4593720719 7299229.268530998, 741537.3238628055 7299173.612546325, 741469.9365295952 7299128.458117493, 741360.0427108009 7299024.417696993, 741267.8248013939 7298898.159612998, 741155.2798829094 7298825.515167516, 741071.5607096356 7298692.076001094, 741032.3691155901 7298499.156838552, 740971.5440012377 7298375.52236797, 740858.3135378147 7298310.725899733, 740759.4752236413 7298262.933142284, 740570.3290667313 7298065.334337925, 740624.0339547795 7297990.808969345, 740486.579162175 7297837.05645548, 740377.2346875126 7297820.008228661, 740325.5322600801 7297681.328344299, 740201.7788778073 7297647.278881146, 740210.3048701638 7297545.243187591, 739933.9734186477 7297443.125295675, 739827.88908451 7297481.695994518, 739702.1602185292 7297471.21002238, 739597.3887978595 7297494.09459264, 739424.5159260944 7297479.691942164, 739291.5652649642 7297365.877681497, 739144.2402579493 7297424.745507712, 739038.1686276875 7297463.345149185, 738850.2268444974 7297439.822672036, 738775.5583206174 7297386.199326351, 738679.9584256257 7297394.064041751, 738584.315091587 7297307.098705572, 738442.8636730006 7297295.363827451, 738368.2307011371 7297336.595073674, 738224.8301290122 7297348.413456769)",7830.287644039975,Vestfirðir
103,26251929,,37.297254344297514,0,"LINESTRING (777669.7150544475 7236666.80401308, 777650.3975629776 7236698.70886702)",24226.45596528145,Vestfirðir
107,26309510,,1609.220647975218,0,"LINESTRING (777650.3975629776 7236698.70886702, 777622.5430154856 7236750.32896853, 777585.1045284464 7236832.667063577, 777574.2879077694 7236899.718242414, 777547.2384968128 7236989.00678278, 777542.3669839075 7237047.620143627, 777549.3577468195 7237109.927328476, 777559.9384418334 7237134.397605716, 777566.2730297174 7237148.76476284, 777594.2639752073 7237186.068088194, 777601.1761747852 7237235.516199553, 777598.1372301059 7237281.461384092, 777577.7536224118 7237313.582452659, 777538.6178193372 7237340.072419561, 777491.4943110984 7237383.144807706, 777473.5453295722 7237416.77292569, 777465.2479555712 7237457.08005294, 777460.4420764558 7237494.511241781, 777447.0913495939 7237520.224646418, 777417.8175257569 7237544.428259312, 777388.8798605781 7237571.879522219, 777385.916963337 7237630.672453806, 777379.2381193577 7237674.336550804, 777384.188857224 7237703.699659807, 777407.8550108364 7237732.247072668, 777437.5312499937 7237765.214909202, 777487.7312835086 7237812.306198708, 777530.9063463642 7237845.257539912, 777584.0923525419 7237881.090912326, 777617.2352595694 7237897.692122335, 777621.2912178671 7237915.699525068, 777614.3736097026 7237952.998996754, 777614.0579287787 7238004.50072155, 777623.8260772923 7238051.305082815, 777639.773088525 7238070.701677407)",1609.220647975218,Vestfirðir
108,26309523,,7181.117738143513,0,"LINESTRING (772737.58991906 7233641.887892222, 772766.3643942915 7233642.843400444, 772851.7059289628 7233634.631035261, 772938.8961119941 7233606.483098066, 773032.9661964653 7233591.039105818, 773086.968232145 7233660.404686602, 773157.3812794606 7233683.017044676, 773222.320556073 7233721.211871973, 773322.0266042498 7233818.943730376, 773373.5037188216 7233871.983437466, 773419.2787122149 7233856.113462117, 773486.0592384661 7233874.364889891, 773546.2597527853 7233920.172464659, 773609.1167406098 7233893.811456432, 773634.115075862 7233928.31476825, 773708.8812103714 7233947.31174692, 773795.2507149446 7233971.420002016, 773777.7225046429 7234030.134112718, 773804.8597489649 7234084.947161033, 773841.755170205 7234164.797363115, 773897.5829728851 7234214.229610065, 773975.2216176381 7234245.566654036, 774030.6708379245 7234298.98863593, 774045.4519042715 7234356.679520073, 773980.3789524171 7234406.94549634, 774012.2393187713 7234454.155887397, 774097.8570196352 7234486.237804747, 774182.7321929059 7234526.29736218, 774261.3863104784 7234589.913409368, 774288.8786777754 7234640.74358206, 774434.4620757664 7234634.156771356, 774473.5570938233 7234690.090051229, 774541.4271688618 7234696.403211279, 774586.2800848866 7234776.995034736, 774622.864953168 7234816.597866178, 774644.1278397546 7234890.973683443, 774751.4525425246 7234949.218247916, 774850.6017613159 7235095.19159236, 774945.1960432373 7235160.314036106, 775016.9529667369 7235211.233623945, 775004.4155588364 7235302.56250736, 775032.6315819432 7235345.413876032, 775070.6861548491 7235369.061049982, 775124.0633242982 7235357.960805407, 775158.7747450254 7235417.4967299, 775189.4902495202 7235476.660493069, 775190.0371596662 7235557.132096516, 775221.8661148052 7235604.333863926, 775282.3781753806 7235646.168255921, 775337.7779717695 7235699.593431899, 775396.4261919963 7235761.356312904, 775450.1708925662 7235746.274655343, 775507.4279376694 7235779.765969792, 775551.4914815378 7235868.32579001, 775606.510604064 7235925.732478836, 775592.5688416308 7235988.762933461, 775617.2962939915 7236032.281649768, 775664.9246220917 7236029.113972127, 775706.639486016 7236023.859325044, 775719.9391078288 7236044.933644321, 775725.8715066046 7236095.816660445, 775746.4552866579 7236120.608420504, 775802.5988033324 7236124.33420688, 775849.5245113194 7236128.722684704, 775886.6567913205 7236139.825803069, 775904.9200624448 7236156.782996879, 775891.5967617881 7236201.282979492, 775888.4399493202 7236251.31647219, 775884.7629158187 7236290.623798849, 775914.752335725 7236296.476857526, 775974.3886464997 7236279.177973248, 776027.2624242855 7236268.877300306, 776083.8737307547 7236251.308556453, 776118.6866418193 7236254.56766323, 776142.2914801708 7236279.645514536, 776161.9778450772 7236330.294432022, 776176.0336192127 7236375.83374035, 776200.3488972485 7236393.359879934, 776312.2421197679 7236339.786686352, 776333.0944630821 7236312.766176066, 776384.836100937 7236314.567179032, 776431.6608421968 7236303.706694532, 776499.9560045165 7236291.81218806, 776540.0669678955 7236319.964967055, 776593.7081121956 7236382.944503864, 776645.2119568342 7236419.808937696, 776688.4463509527 7236463.506344359, 776723.6786332957 7236511.036241853, 776764.7818162621 7236577.414625122, 776816.6605340436 7236626.508369066, 776873.3164256302 7236640.981566403, 776933.1910849737 7236637.449935005, 776995.4275166427 7236624.998396774, 777036.6219397879 7236609.04733418, 777065.6599583356 7236608.727894128, 777148.7554456296 7236618.060403134, 777223.6118754747 7236666.262887592, 777279.0265830667 7236726.376263216, 777280.1065012506 7236779.845885094, 777290.7846196899 7236844.896259031, 777320.3264293082 7236904.090498277, 777352.9114580435 7236914.774725759, 777383.7952757447 7236894.811107556, 777409.1834718601 7236917.020919976, 777429.6434045602 7236975.362123095, 777439.8903484832 7237044.944530412, 777459.5501896415 7237095.580373459, 777497.3276647603 7237115.909500477, 777533.0718569428 7237125.369540098, 777559.9384418334 7237134.397605716)",7181.117738143513,Vestfirðir
153,28076201,,1768.0825891350414,0,"LINESTRING (639437.5614021815 7272624.016193292, 639385.9954984344 7272651.653230963, 639343.4934649726 7272699.793705379, 639336.3087355642 7272779.730698627, 639364.6211030338 7272817.887590299, 639376.2235579382 7272855.231497171, 639374.7580732619 7272955.521831878, 639346.1044751096 7272994.281848195, 639281.0273179057 7273024.609073327, 639225.0091826639 7273075.439689742, 639205.265243202 7273138.04412486, 639178.3562591154 7273210.338955204, 639133.9515318963 7273298.503520655, 639114.8457859365 7273347.756873881, 639132.1743656935 7273405.441795806, 639123.8765176624 7273508.719242042, 639121.797239434 7273552.103103703, 639147.0797626306 7273583.405195978, 639148.6604832044 7273620.267871766, 639117.12368438 7273789.308533566, 639100.0687081267 7273935.61634816, 639099.7306585219 7274012.511095301, 639126.2692593286 7274087.345866441, 639093.175014714 7274149.288360868, 639084.0072159519 7274206.580356755)",1869.6611565185908,Vestfirðir
191,28491114,,2399.82419448862,0,"LINESTRING (752149.3081257928 7302769.025053822, 752335.1078595136 7302928.021288782, 752575.2138275343 7303089.864960984, 752752.3604668471 7303210.998648983, 752801.1278891573 7303234.8370555, 752784.4739617535 7303334.978784429, 752896.7432319422 7303481.670611102, 752924.2794552556 7303613.054724229, 753029.5727601808 7303794.289009565, 753075.361289674 7303896.02158072, 753170.2400563392 7304017.710860783, 753156.7718595889 7304125.92685227, 753236.4567755305 7304242.369784873, 753319.1049186569 7304280.9255613, 753345.8159817877 7304377.059411288, 753304.3743645307 7304447.629849453, 753317.6125631849 7304519.124129191, 753393.2853555378 7304592.228946025)",2399.82419448862,Vestfirðir
192,28491383,,3501.613908749082,0,"LINESTRING (748168.430259781 7302338.448873471, 748057.0458777841 7302237.502639033, 747970.9863330926 7302047.223735733, 747901.7002528489 7301916.895946296, 747870.0053462354 7301775.184237936, 747842.0689773436 7301589.899119483, 747815.1260967653 7301477.853818654, 747694.9342511247 7301343.11636529, 747617.0943682713 7301226.659880564, 747500.8778345187 7300960.581272569, 747429.6623827799 7300852.013716575, 747244.4462923841 7300536.061441412, 746901.9159022821 7300089.469581828, 746824.6310473825 7299965.734165389, 746819.451516232 7299855.507781042, 746785.7988222259 7299735.513144511, 746712.2426988177 7299568.172580919, 746600.4328169159 7299419.493291378, 746543.4169293877 7299305.502243917)",3501.613908749082,Vestfirðir
